history_date,security_band,asteroid_volume_mined,gas_volume_mined,ice_volume_mined,moon_volume_mined,asteroid_volume_wasted,gas_volume_wasted,ice_volume_wasted,moon_volume_wasted
2025-01-26,Pochven,16318256.0,0.0,0.0,0.0,6291664.0,0.0,0.0,0.0
2025-01-26,Wormhole,165214992.0,29054299.0,4004000.0,16817240.0,48365138.3,5670603.0,987000.0,1144440.0
2025-01-27,High Sec,1171092738.8,2284610.0,736961000.0,902916310.0,267426171.65,98090.0,131640000.0,152503670.0
2025-01-27,Low Sec,162103192.6,5357470.0,17359000.0,16132640.0,50354849.3,585940.0,5228000.0,1130540.0
2025-01-27,Null Sec,1123849726.3,6372370.0,433880000.0,589538080.0,128090094.15,713490.0,85973000.0,51147990.0
2025-01-27,Pochven,20770088.0,0.0,0.0,0.0,5235464.0,0.0,0.0,0.0
2025-01-27,Wormhole,146002687.6,27254610.0,1331000.0,3333950.0,54135058.9,4799444.0,282000.0,601150.0
2025-01-28,High Sec,1085973844.4,2113920.0,741082000.0,811782160.0,266133263.8,84480.0,134154000.0,141390870.0
2025-01-28,Low Sec,145994196.3,5783320.0,15414000.0,14347680.0,30493248.4,577450.0,4394000.0,302170.0
2025-01-28,Null Sec,921319894.8,6129250.0,419681000.0,550586300.0,94717067.95,512050.0,78450000.0,21827710.0
2025-01-28,Pochven,39295576.0,0.0,0.0,0.0,8184464.0,0.0,0.0,0.0
2025-01-28,Wormhole,131169163.8,26336119.0,2919000.0,7967790.0,52083024.8,4965564.0,483000.0,1431830.0
2025-01-29,High Sec,1108939040.5,2730880.0,737480000.0,826584060.0,274912830.85,121320.0,136468000.0,166361660.0
2025-01-29,Low Sec,108655469.15,5705300.0,12505000.0,21259360.0,31415908.0,596320.0,3510000.0,536260.0
2025-01-29,Null Sec,967458195.2,6081630.0,367742000.0,721190430.0,86149066.6,444040.0,71077000.0,17674330.0
2025-01-29,Pochven,11446808.0,0.0,0.0,0.0,2578736.0,0.0,0.0,0.0
2025-01-29,Wormhole,129049537.6,26678079.0,6031000.0,1189760.0,50068021.0,4912962.0,1657000.0,331380.0
2025-01-30,High Sec,1149647872.6,2433020.0,709720000.0,787525410.0,276593896.7,149410.0,132892000.0,145777690.0
2025-01-30,Low Sec,142085789.0,5354350.0,6727000.0,21457680.0,40338928.5,542410.0,2044000.0,710000.0
2025-01-30,Null Sec,944760352.3,5914320.0,337581000.0,571138400.0,88381930.85,394090.0,58893000.0,20792660.0
2025-01-30,Pochven,20129424.0,0.0,0.0,0.0,3601560.0,0.0,0.0,0.0
2025-01-30,Wormhole,145240736.6,26337750.0,6666000.0,2639330.0,50865228.2,4947772.0,2164000.0,944090.0
2025-01-31,High Sec,1088735892.0,2469040.0,780442000.0,987935460.0,250967046.85,140590.0,140092000.0,168880770.0
2025-01-31,Low Sec,102841693.4,5412550.0,4219000.0,35161660.0,23675024.05,467890.0,877000.0,97400.0
2025-01-31,Null Sec,1094005850.8,5639790.0,324814000.0,831593240.0,110930216.75,530830.0,66276000.0,47197540.0
2025-01-31,Pochven,11786000.0,0.0,0.0,0.0,2803952.0,0.0,0.0,0.0
2025-01-31,Wormhole,147283504.5,25714232.0,27339000.0,2450590.0,50167381.35,4436674.0,7490000.0,258550.0
2025-02-01,High Sec,1167435973.15,2510270.0,760406000.0,1068641990.0,278828488.4,152100.0,138713000.0,164086560.0
2025-02-01,Low Sec,106988143.7,5400200.0,5030000.0,9514040.0,31258558.4,505490.0,540000.0,977660.0
2025-02-01,Null Sec,1070125850.6,4272090.0,329135000.0,965808960.0,96859348.8,501040.0,60994000.0,40729920.0
2025-02-01,Pochven,18250040.0,0.0,0.0,0.0,1785400.0,0.0,0.0,0.0
2025-02-01,Wormhole,156885531.7,28767696.0,321000.0,21234330.0,56716524.7,5482048.0,122000.0,2447350.0
2025-02-02,High Sec,1333574105.0,2538560.0,793316000.0,890991450.0,315411612.15,213650.0,135036000.0,127224200.0
2025-02-02,Low Sec,126714749.8,5710120.0,8932000.0,30925570.0,46990676.9,522930.0,1621000.0,525770.0
2025-02-02,Null Sec,1176283651.95,4230840.0,444212000.0,968798710.0,115609362.9,477640.0,79364000.0,25403720.0
2025-02-02,Pochven,16874648.0,0.0,0.0,0.0,2442824.0,0.0,0.0,0.0
2025-02-02,Wormhole,167946767.0,28770761.0,1811000.0,12341670.0,60319219.4,5725915.0,553000.0,971580.0
2025-02-03,High Sec,1146707429.65,2969150.0,728095000.0,900266590.0,257079502.85,124510.0,133994000.0,146540770.0
2025-02-03,Low Sec,115958883.7,5166810.0,8141000.0,47414870.0,39691606.7,491930.0,2614000.0,1410110.0
2025-02-03,Null Sec,1135207906.0,5950010.0,456266000.0,625982080.0,118056240.9,511520.0,82123000.0,34747540.0
2025-02-03,Pochven,22374336.0,0.0,0.0,0.0,4202584.0,0.0,0.0,0.0
2025-02-03,Wormhole,140740055.5,25113872.0,432000.0,1504440.0,45766400.0,5173142.0,63000.0,346380.0
2025-02-04,High Sec,1017417153.8,2273480.0,715186000.0,895092520.0,233127667.55,117880.0,124953000.0,134956070.0
2025-02-04,Low Sec,153165410.5,5307310.0,9782000.0,12029810.0,39385624.4,519470.0,1358000.0,27360.0
2025-02-04,Null Sec,1126455097.8,6313130.0,338149000.0,648028520.0,92966941.35,519160.0,64046000.0,22405290.0
2025-02-04,Pochven,33914736.0,0.0,0.0,0.0,11199312.0,0.0,0.0,0.0
2025-02-04,Wormhole,156436862.0,23514373.0,3561000.0,1964550.0,54877744.1,4669879.0,968000.0,662550.0
2025-02-05,High Sec,1040296883.6,2333400.0,746443000.0,819040250.0,251068967.75,126090.0,137365000.0,136649190.0
2025-02-05,Low Sec,131370573.2,5021490.0,5530000.0,3900410.0,29036749.2,524090.0,1206000.0,257830.0
2025-02-05,Null Sec,957155339.45,5669700.0,437830000.0,842740810.0,99709446.2,368110.0,88592000.0,42706400.0
2025-02-05,Pochven,9987760.0,0.0,0.0,0.0,3918424.0,0.0,0.0,0.0
2025-02-05,Wormhole,135864551.8,25385549.0,1419000.0,13727780.0,45402000.9,4617784.0,323000.0,850040.0
2025-02-06,High Sec,1097542679.3,2268440.0,754469000.0,772343170.0,263939195.75,88440.0,136295000.0,139981510.0
2025-02-06,Low Sec,129595320.4,4911860.0,7727000.0,46399960.0,34311849.6,517550.0,1473000.0,869340.0
2025-02-06,Null Sec,1060114265.55,3597920.0,343528000.0,646521780.0,85437412.65,380730.0,62524000.0,37315190.0
2025-02-06,Pochven,3701288.0,0.0,0.0,0.0,1352056.0,0.0,0.0,0.0
2025-02-06,Wormhole,127342963.2,25426188.0,2824000.0,6690290.0,40061112.4,5119858.0,911000.0,934710.0
2025-02-07,High Sec,1093038274.85,2352360.0,781929000.0,895616100.0,255311563.25,156460.0,138205000.0,142260160.0
2025-02-07,Low Sec,151217566.5,5564400.0,4829000.0,4884690.0,31165116.3,551670.0,1285000.0,157150.0
2025-02-07,Null Sec,1102421260.05,4237710.0,373705000.0,1410390720.0,114350615.8,451510.0,61619000.0,45756960.0
2025-02-07,Pochven,8816336.0,0.0,0.0,0.0,337056.0,0.0,0.0,0.0
2025-02-07,Wormhole,151629962.3,26210393.0,5757000.0,2687910.0,49968823.4,5118311.0,1749000.0,748150.0
2025-02-08,High Sec,1345560460.25,2403780.0,771900000.0,1123685730.0,319292561.0,123830.0,134634000.0,156631600.0
2025-02-08,Low Sec,159057223.9,5559570.0,3226000.0,22953700.0,46608386.8,491170.0,706000.0,4487490.0
2025-02-08,Null Sec,1075333661.35,4829200.0,334528000.0,1941545240.0,110114908.65,630910.0,66416000.0,46984450.0
2025-02-08,Pochven,10067032.0,0.0,0.0,0.0,711920.0,0.0,0.0,0.0
2025-02-08,Wormhole,160274451.5,28743696.0,891000.0,25341830.0,66059999.1,5249146.0,303000.0,3537230.0
2025-02-09,High Sec,1333668299.45,2834610.0,766116000.0,1111707910.0,314171201.35,153670.0,133171000.0,158495080.0
2025-02-09,Low Sec,107904879.7,5455330.0,9018000.0,24386340.0,25947038.6,539220.0,2338000.0,1786900.0
2025-02-09,Null Sec,1094424871.45,5281630.0,438114000.0,1059360670.0,114797297.6,465380.0,80181000.0,29335030.0
2025-02-09,Pochven,25881168.0,0.0,0.0,0.0,1992520.0,0.0,0.0,0.0
2025-02-09,Wormhole,192715813.6,30604307.0,4337000.0,24487660.0,74024252.6,5571003.0,1471000.0,3098690.0
2025-02-10,High Sec,1083867506.6,1978450.0,747857000.0,971822750.0,259000403.75,99150.0,131999000.0,161187790.0
2025-02-10,Low Sec,127703655.2,5537700.0,20822000.0,59299320.0,25248973.1,609350.0,4495000.0,139510.0
2025-02-10,Null Sec,1034719299.35,5120480.0,398224000.0,500103830.0,100076546.35,371920.0,83482000.0,29416030.0
2025-02-10,Pochven,19725480.0,0.0,0.0,0.0,9169528.0,0.0,0.0,0.0
2025-02-10,Wormhole,167684869.5,26304465.0,220000.0,7923270.0,63508932.2,4758138.0,50000.0,2331460.0
2025-02-11,High Sec,1046869646.65,2226580.0,758660000.0,868469600.0,239530817.6,128770.0,138493000.0,138980060.0
2025-02-11,Low Sec,92665411.4,5124190.0,20110000.0,29729360.0,23881079.5,639590.0,6059000.0,192370.0
2025-02-11,Null Sec,1044932891.75,5026750.0,382996000.0,677277690.0,98093656.2,400930.0,77857000.0,24017870.0
2025-02-11,Pochven,3146672.0,0.0,0.0,0.0,1202080.0,0.0,0.0,0.0
2025-02-11,Wormhole,155552753.2,25712480.0,6834000.0,7350470.0,61077403.2,4787341.0,2283000.0,1526910.0
2025-02-12,High Sec,1083250927.4,1854880.0,755561000.0,883870500.0,259845222.45,88900.0,132406000.0,143491010.0
2025-02-12,Low Sec,133463724.0,5515510.0,12735000.0,17779800.0,19549193.6,495980.0,2987000.0,1108270.0
2025-02-12,Null Sec,982010920.0,5120430.0,378126000.0,730751560.0,75937331.7,436650.0,69493000.0,20015080.0
2025-02-12,Pochven,22397304.0,0.0,0.0,0.0,5602800.0,0.0,0.0,0.0
2025-02-12,Wormhole,159567447.6,26042402.0,9357000.0,8042900.0,58168392.75,4668057.0,2837000.0,3667630.0
2025-02-13,High Sec,1199696120.1,1645110.0,758232000.0,906592650.0,284554567.3,75880.0,136760000.0,163130520.0
2025-02-13,Low Sec,156760348.9,5406770.0,13878000.0,39108390.0,36661556.75,556580.0,4039000.0,3192520.0
2025-02-13,Null Sec,999248123.65,4283760.0,373433000.0,741396500.0,95932191.75,406390.0,71887000.0,20150620.0
2025-02-13,Pochven,13081504.0,0.0,0.0,0.0,2968696.0,0.0,0.0,0.0
2025-02-13,Wormhole,124169569.1,28288284.0,1805000.0,15398930.0,47005003.2,5318483.0,615000.0,57100.0
2025-02-14,High Sec,1028683779.8,2157040.0,786673000.0,888540680.0,241449219.05,140850.0,132290000.0,144487490.0
2025-02-14,Low Sec,162799760.85,5550860.0,5664000.0,21666220.0,46669848.3,535700.0,652000.0,1465600.0
2025-02-14,Null Sec,1134642093.6,4346100.0,316845000.0,1047753790.0,123041909.65,409190.0,60943000.0,43589900.0
2025-02-14,Pochven,18547704.0,0.0,0.0,0.0,7785104.0,0.0,0.0,0.0
2025-02-14,Wormhole,151780407.5,25168613.0,4965000.0,3256350.0,59722868.1,4333287.0,1453000.0,963330.0
2025-02-15,High Sec,1170902372.75,1988950.0,801984000.0,1133974440.0,284256349.25,164320.0,141063000.0,147342160.0
2025-02-15,Low Sec,112387899.9,5220280.0,12005000.0,32289570.0,23268038.0,521930.0,3533000.0,1356100.0
2025-02-15,Null Sec,1088631775.25,4901430.0,338463000.0,1110354470.0,95871280.2,499120.0,51616000.0,40644040.0
2025-02-15,Pochven,23184544.0,0.0,0.0,0.0,5324216.0,0.0,0.0,0.0
2025-02-15,Wormhole,148464122.6,27154804.0,1171000.0,37957770.0,55078130.0,4687215.0,382000.0,10020090.0
2025-02-16,High Sec,1226567249.65,2253740.0,829601000.0,957621090.0,293515895.75,129980.0,139012000.0,147932800.0
2025-02-16,Low Sec,193238552.4,5028430.0,11977000.0,15007630.0,52623421.7,445460.0,1594000.0,2157460.0
2025-02-16,Null Sec,1025738886.8,6001370.0,438476000.0,940764120.0,82532393.25,470670.0,61520000.0,40583310.0
2025-02-16,Pochven,6494624.0,0.0,0.0,0.0,2790224.0,0.0,0.0,0.0
2025-02-16,Wormhole,152847727.3,27867996.0,2552000.0,25968370.0,59841184.3,4903946.0,841000.0,1182490.0
2025-02-17,High Sec,1163401070.4,1850220.0,783395000.0,876120630.0,262254372.9,95440.0,137141000.0,146698020.0
2025-02-17,Low Sec,161439173.0,5910780.0,23235000.0,9324700.0,37907926.8,485290.0,4614000.0,101070.0
2025-02-17,Null Sec,1196899247.3,7678080.0,458162000.0,724939070.0,125696091.75,643110.0,69006000.0,20071430.0
2025-02-17,Pochven,18377104.0,0.0,0.0,0.0,1105072.0,0.0,0.0,0.0
2025-02-17,Wormhole,164417206.0,27332692.0,963000.0,3709080.0,58394969.7,5033748.0,310000.0,1127170.0
2025-02-18,High Sec,1053106698.65,1588350.0,799480000.0,831975800.0,246173235.0,99070.0,134399000.0,129041020.0
2025-02-18,Low Sec,182364348.1,5279810.0,18125000.0,12773700.0,38967508.6,565850.0,4288000.0,95270.0
2025-02-18,Null Sec,1119816358.65,6554380.0,402559000.0,716743220.0,114341083.55,486300.0,72915000.0,23083580.0
2025-02-18,Pochven,24880464.0,0.0,0.0,0.0,6833744.0,0.0,0.0,0.0
2025-02-18,Wormhole,177806054.9,26888573.0,1799000.0,471290.0,59131773.4,4896968.0,562000.0,134660.0
2025-02-19,High Sec,1163304187.95,2020400.0,789259000.0,876430940.0,269388704.35,120090.0,136478000.0,163157960.0
2025-02-19,Low Sec,150673403.5,6135320.0,11414000.0,32869050.0,41951429.15,524000.0,1284000.0,212460.0
2025-02-19,Null Sec,1036925890.6,6263280.0,401713000.0,718603010.0,102790614.75,445910.0,61165000.0,29809020.0
2025-02-19,Pochven,20626240.0,0.0,0.0,0.0,6204320.0,0.0,0.0,0.0
2025-02-19,Wormhole,155617196.4,25530578.0,1900000.0,13516110.0,44178184.5,4891316.0,541000.0,1510010.0
2025-02-20,High Sec,1153910210.8,1705920.0,802072000.0,800885620.0,265640015.29999998,100980.0,137737000.0,139980830.0
2025-02-20,Low Sec,151538086.3,5155750.0,15401000.0,42309370.0,36657698.1,524040.0,4779000.0,973320.0
2025-02-20,Null Sec,1030862885.35,5639210.0,384099000.0,684472890.0,79098535.15,412210.0,67571000.0,28207390.0
2025-02-20,Pochven,13744600.0,0.0,0.0,0.0,6428576.0,0.0,0.0,0.0
2025-02-20,Wormhole,126355126.5,26225386.0,2891000.0,573240.0,43591798.5,4965803.0,899000.0,187690.0
2025-02-21,High Sec,1103413501.3,1859890.0,820049000.0,909172660.0,246348232.79999998,90460.0,141432000.0,150890520.0
2025-02-21,Low Sec,126648272.8,5780560.0,6355000.0,19938180.0,34857482.55,683450.0,1611000.0,1002050.0
2025-02-21,Null Sec,1102548405.2,5282610.0,312639000.0,685780480.0,118663848.6,430630.0,60891000.0,22431170.0
2025-02-21,Pochven,6031280.0,0.0,0.0,0.0,2971816.0,0.0,0.0,0.0
2025-02-21,Wormhole,151470148.2,27323450.0,1075000.0,23090020.0,48705641.4,4913680.0,322000.0,4178920.0
2025-02-22,High Sec,1192698509.3,1894870.0,829258000.0,1214952520.0,285295728.3,151520.0,142180000.0,167355590.0
2025-02-22,Low Sec,175347805.8,5513680.0,6540000.0,5091140.0,46599648.0,618850.0,1613000.0,201510.0
2025-02-22,Null Sec,1018467823.45,5369790.0,358730000.0,1325991770.0,100782096.95,529080.0,70718000.0,73962540.0
2025-02-22,Pochven,1758280.0,0.0,0.0,0.0,546704.0,0.0,0.0,0.0
2025-02-22,Wormhole,158301831.1,27496129.0,2984000.0,30711370.0,63782925.8,5801902.0,644000.0,7688490.0
2025-02-23,High Sec,1238492402.0,1512340.0,831779000.0,1116369760.0,315127108.25,77710.0,138371000.0,149958490.0
2025-02-23,Low Sec,158527372.75,5275390.0,6591000.0,30661740.0,37917261.15,551610.0,2007000.0,372090.0
2025-02-23,Null Sec,999102788.2,5234770.0,412846000.0,945600640.0,99665479.5,506030.0,80032000.0,48944960.0
2025-02-23,Pochven,2025088.0,0.0,0.0,0.0,689248.0,0.0,0.0,0.0
2025-02-23,Wormhole,176967749.5,31861076.0,2629000.0,16895370.0,62753256.3,5753453.0,831000.0,1038660.0
2025-02-24,High Sec,1134746036.3,1518140.0,825127000.0,959630220.0,261376659.9,119390.0,135658000.0,146571910.0
2025-02-24,Low Sec,147071849.2,5494430.0,11856000.0,18253390.0,46200628.7,510720.0,3194000.0,46910.0
2025-02-24,Null Sec,1148242450.2,5138190.0,340329000.0,787001060.0,116745913.05,500480.0,68423000.0,46158810.0
2025-02-24,Pochven,11916760.0,0.0,0.0,0.0,5233728.0,0.0,0.0,0.0
2025-02-24,Wormhole,133610168.1,23347060.0,313000.0,2545470.0,38095275.4,4537220.0,96000.0,128730.0
2025-02-25,High Sec,1070426453.75,1685620.0,795324000.0,911350910.0,233720534.45,98750.0,132916000.0,150970700.0
2025-02-25,Low Sec,173680027.5,5547450.0,5736000.0,19340240.0,65423587.1,603080.0,1352000.0,3784490.0
2025-02-25,Null Sec,1026629113.85,4682230.0,359118000.0,802005530.0,82892928.5,505610.0,69785000.0,89074080.0
2025-02-25,Pochven,1727504.0,0.0,0.0,0.0,497312.0,0.0,0.0,0.0
2025-02-25,Wormhole,140165312.5,25767029.0,6030000.0,1644420.0,53765260.0,4774755.0,1150000.0,196010.0
2025-02-26,High Sec,1052541655.75,1802080.0,801148000.0,972130830.0,241498221.5,97960.0,132879000.0,156499070.0
2025-02-26,Low Sec,174855783.4,5206110.0,11479000.0,10429040.0,43471734.25,497610.0,3512000.0,372380.0
2025-02-26,Null Sec,958884777.1,4395000.0,365715000.0,997242160.0,83226476.65,427120.0,79626000.0,34331490.0
2025-02-26,Pochven,1657056.0,0.0,0.0,0.0,436304.0,0.0,0.0,0.0
2025-02-26,Wormhole,161397237.7,26731109.0,3677000.0,15213390.0,56656254.5,4988503.0,975000.0,1620540.0
2025-02-27,High Sec,1009466385.9499999,1821500.0,779794000.0,903287770.0,231608552.35,101000.0,124369000.0,149207090.0
2025-02-27,Low Sec,179093975.3,5579700.0,6652000.0,49140110.0,56995364.0,585730.0,1718000.0,927700.0
2025-02-27,Null Sec,1042690175.65,4329250.0,345054000.0,889914640.0,84792113.2,431260.0,64407000.0,49169590.0
2025-02-27,Pochven,2537504.0,0.0,0.0,441560.0,1159368.0,0.0,0.0,11820.0
2025-02-27,Wormhole,148305306.4,24800973.0,408000.0,736150.0,48077358.9,4691389.0,87000.0,118930.0
2025-02-28,High Sec,1071541630.1,1839130.0,770129000.0,864384300.0,235969533.9,119850.0,126303000.0,144871180.0
2025-02-28,Low Sec,150645732.65,5716810.0,10827000.0,23037490.0,39881262.5,640560.0,2981000.0,547390.0
2025-02-28,Null Sec,959357224.3,3978480.0,232303000.0,999046420.0,110207153.5,505630.0,47654000.0,36444460.0
2025-02-28,Pochven,2342560.0,0.0,0.0,2174460.0,1078448.0,0.0,0.0,4370.0
2025-02-28,Wormhole,152849895.1,26334530.0,398000.0,8302510.0,48803609.8,4748407.0,104000.0,573410.0
2025-03-01,High Sec,1223959874.95,1988340.0,801063000.0,1079098990.0,278283219.95,112560.0,131316000.0,174314150.0
2025-03-01,Low Sec,121129631.4,5516430.0,12768000.0,21992850.0,27199244.3,627220.0,1686000.0,1154180.0
2025-03-01,Null Sec,902887187.2,5349140.0,406904000.0,1479989960.0,103837614.05,424310.0,74107000.0,59420620.0
2025-03-01,Pochven,12815680.0,0.0,0.0,2082550.0,2610888.0,0.0,0.0,1980.0
2025-03-01,Wormhole,183296141.5,26998499.0,811000.0,36707410.0,66660830.1,5565272.0,165000.0,2240930.0
2025-03-02,High Sec,1246879001.6,1509400.0,778698000.0,980753280.0,287116356.8,63910.0,129361000.0,150207980.0
2025-03-02,Low Sec,141813680.8,6245100.0,8178000.0,31352600.0,35399869.9,627180.0,1260000.0,32730.0
2025-03-02,Null Sec,1035862313.65,6514800.0,427628000.0,1050162650.0,102321598.5,458030.0,74801000.0,60754970.0
2025-03-02,Pochven,16199432.0,0.0,0.0,2395900.0,4097912.0,0.0,0.0,0.0
2025-03-02,Wormhole,163609538.2,26243538.0,2481000.0,8818750.0,53979899.9,5076042.0,649000.0,3755660.0
2025-03-03,High Sec,1042440095.1,1604530.0,797691000.0,904133030.0,247562578.5,99800.0,134592000.0,145535010.0
2025-03-03,Low Sec,212612382.4,5366150.0,7272000.0,11969690.0,50142639.1,498010.0,925000.0,1370140.0
2025-03-03,Null Sec,1038300283.75,5098730.0,299438000.0,736678960.0,126064119.05,504400.0,56719000.0,20632910.0
2025-03-03,Pochven,2194752.0,0.0,0.0,0.0,964032.0,0.0,0.0,0.0
2025-03-03,Wormhole,128543813.0,24728338.0,1575000.0,728970.0,45966748.3,4615785.0,426000.0,131890.0
2025-03-04,High Sec,1133888636.65,1522150.0,784742000.0,748547820.0,256641925.55,98620.0,129179000.0,119075290.0
2025-03-04,Low Sec,174366766.75,4792330.0,2141000.0,13367210.0,40404839.4,465570.0,363000.0,204850.0
2025-03-04,Null Sec,957394783.15,4396870.0,341123000.0,963593360.0,87103661.15,442080.0,54844000.0,51204770.0
2025-03-04,Pochven,6096544.0,0.0,0.0,0.0,2603352.0,0.0,0.0,0.0
2025-03-04,Wormhole,140842710.0,26677711.0,3062000.0,4206060.0,44875993.5,4830307.0,920000.0,1757370.0
2025-03-05,High Sec,1105712058.0,1607030.0,804528000.0,829128200.0,267890482.75,103280.0,139875000.0,119708400.0
2025-03-05,Low Sec,177143573.15,4763740.0,6216000.0,28318720.0,31900177.5,465860.0,1672000.0,534180.0
2025-03-05,Null Sec,921247187.95,4597900.0,331819000.0,839243530.0,90884586.25,302180.0,67840000.0,60171370.0
2025-03-05,Pochven,18147944.0,0.0,0.0,0.0,8063088.0,0.0,0.0,0.0
2025-03-05,Wormhole,128459864.2,24705257.0,2538000.0,4087770.0,43646210.1,4571910.0,325000.0,1654830.0
2025-03-06,High Sec,1103521461.05,1808690.0,806404000.0,706649730.0,265743284.35,104590.0,133368000.0,108418070.0
2025-03-06,Low Sec,150863259.2,5234770.0,6547000.0,17053950.0,36598291.3,610600.0,690000.0,1331690.0
2025-03-06,Null Sec,907107207.25,4918010.0,411612000.0,922967970.0,79489611.7,652520.0,81274000.0,22812080.0
2025-03-06,Pochven,7316992.0,0.0,0.0,0.0,2661696.0,0.0,0.0,0.0
2025-03-06,Wormhole,128845779.2,22157230.0,499000.0,3938820.0,38809055.8,4398007.0,65000.0,932970.0
2025-03-07,High Sec,1140009755.45,1851130.0,819699000.0,908791280.0,264106451.35,141480.0,128070000.0,151729640.0
2025-03-07,Low Sec,134898900.6,5278200.0,6198000.0,32394040.0,33899642.1,639260.0,558000.0,1304880.0
2025-03-07,Null Sec,986908952.55,5555600.0,346381000.0,1561456780.0,119450479.75,743910.0,56934000.0,35470820.0
2025-03-07,Pochven,3333552.0,0.0,0.0,0.0,1371952.0,0.0,0.0,0.0
2025-03-07,Wormhole,134250483.3,24831439.0,360000.0,14469280.0,44782504.3,4574243.0,79000.0,186770.0
2025-03-08,High Sec,1172011586.4,1808960.0,826898000.0,1003050850.0,262144718.5,133390.0,133975000.0,169755300.0
2025-03-08,Low Sec,142181826.5,5311860.0,14354000.0,10080670.0,38359687.4,627600.0,3419000.0,1868600.0
2025-03-08,Null Sec,886986943.6,5310880.0,374579000.0,1692265870.0,87977378.65,520220.0,61920000.0,34106360.0
2025-03-08,Pochven,7956928.0,0.0,0.0,0.0,2970784.0,0.0,0.0,0.0
2025-03-08,Wormhole,147830188.7,28197164.0,442000.0,29256760.0,52179158.2,5693025.0,72000.0,7509180.0
2025-03-09,High Sec,1144903490.05,1581920.0,851977000.0,1051419270.0,270395415.8,93010.0,140160000.0,196544450.0
2025-03-09,Low Sec,126022784.9,5648890.0,10421000.0,15732070.0,32561141.5,652660.0,2844000.0,6412010.0
2025-03-09,Null Sec,954005059.35,4637720.0,454437000.0,976584980.0,101250917.85,304780.0,80947000.0,40752720.0
2025-03-09,Pochven,3197712.0,0.0,0.0,0.0,1076600.0,0.0,0.0,0.0
2025-03-09,Wormhole,122864224.8,26079456.0,395000.0,15160380.0,43056907.7,5110173.0,141000.0,976000.0
2025-03-10,High Sec,998746102.65,1670400.0,771161000.0,879213880.0,229155504.0,119950.0,122457000.0,144107470.0
2025-03-10,Low Sec,114444840.0,5613850.0,12992000.0,21347450.0,25526929.1,704360.0,3545000.0,465170.0
2025-03-10,Null Sec,1001581884.85,5012760.0,342563000.0,646279540.0,117595674.6,396140.0,67776000.0,22996520.0
2025-03-10,Pochven,7421584.0,0.0,0.0,0.0,2981512.0,0.0,0.0,0.0
2025-03-10,Wormhole,124980673.8,24606018.0,1316000.0,574920.0,33521007.7,4796641.0,404000.0,87860.0
2025-03-11,High Sec,1033777517.6,1166760.0,824814000.0,860447560.0,229850599.45,47010.0,132545000.0,143624890.0
2025-03-11,Low Sec,108890728.15,5143330.0,8460000.0,49185630.0,30493559.8,560740.0,2768000.0,521270.0
2025-03-11,Null Sec,901032306.7,4641200.0,458208000.0,822676060.0,90750212.6,626400.0,77252000.0,36288070.0
2025-03-11,Pochven,8879136.0,0.0,0.0,0.0,3997328.0,0.0,0.0,0.0
2025-03-11,Wormhole,124738290.7,25071465.0,671000.0,5910490.0,39814770.2,5164188.0,75000.0,2520110.0
2025-03-12,High Sec,1034908314.3,1726600.0,802735000.0,822317270.0,246505371.9,118790.0,129496000.0,125980630.0
2025-03-12,Low Sec,90838202.9,5018990.0,14452000.0,10537010.0,21015591.1,527980.0,4166000.0,116480.0
2025-03-12,Null Sec,1115210642.6,4234960.0,365242000.0,862311950.0,110297743.9,366990.0,63915000.0,33094220.0
2025-03-12,Pochven,3981512.0,0.0,0.0,0.0,1913272.0,0.0,0.0,0.0
2025-03-12,Wormhole,107100097.6,26161779.0,413000.0,11745880.0,35964000.4,5600071.0,123000.0,2701280.0
2025-03-13,High Sec,1028420140.55,1598330.0,813210000.0,814279320.0,251284362.4,115300.0,134156000.0,126707560.0
2025-03-13,Low Sec,117310861.8,5241410.0,21622000.0,13533060.0,27012212.0,626040.0,5009000.0,504770.0
2025-03-13,Null Sec,1566719308.85,3972940.0,399091000.0,921058120.0,151172176.85,394950.0,71462000.0,25853430.0
2025-03-13,Pochven,1430152.0,0.0,0.0,0.0,647304.0,0.0,0.0,0.0
2025-03-13,Wormhole,112557345.0,22363054.0,2219000.0,5096920.0,38100263.4,4865125.0,391000.0,708510.0
2025-03-14,High Sec,1061361691.3,2061370.0,816645000.0,1026188250.0,249018178.7,125990.0,142244000.0,158369730.0
2025-03-14,Low Sec,138969101.8,5337170.0,8346000.0,21859340.0,32739549.5,767430.0,2521000.0,895910.0
2025-03-14,Null Sec,1720051065.85,5147700.0,417398000.0,970194590.0,141742690.2,411220.0,73646000.0,42866640.0
2025-03-14,Pochven,3055456.0,0.0,0.0,0.0,1151688.0,0.0,0.0,0.0
2025-03-14,Wormhole,136254472.4,26393393.0,1250000.0,4953300.0,43043453.1,5151550.0,418000.0,1157430.0
2025-03-15,High Sec,1103381093.45,1942970.0,833826000.0,1104584130.0,262463905.55,168620.0,139367000.0,169501320.0
2025-03-15,Low Sec,109764000.05,5383150.0,11516000.0,11373900.0,33936365.3,726600.0,3313000.0,1450740.0
2025-03-15,Null Sec,2007161524.55,5688660.0,462044000.0,1250777030.0,203741610.1,266750.0,70690000.0,63692030.0
2025-03-15,Pochven,7241880.0,0.0,0.0,0.0,3169392.0,0.0,0.0,0.0
